linear,angular,rpm_1,rpm_2,rpm_3,rpm_4,timestamp
0.7,0,92,89,88,89,1708826802.58
0.7,0,91,89,89,88,1708826802.79
0.7,0,91,89,89,88,1708826802.84
0.7,0,91,90,90,89,1708826803.05
0.7,0,91,90,90,89,1708826803.11
0.7,0,91,89,90,87,1708826803.22
0.7,0,89,87,87,87,1708826803.3
0.7,0,89,87,87,87,1708826803.42
0.7,0,89,87,87,87,1708826803.65
0.7,0,89,87,87,87,1708826803.79
0.7,0,89,87,87,87,1708826803.87
0.7,0,89,87,87,87,1708826803.93
0.7,0,89,87,87,87,1708826803.99
0.7,0,87,86,86,87,1708826804.15
0.7,0,87,86,86,87,1708826804.3
0.7,0,88,87,87,86,1708826804.36
0.7,0,88,87,87,86,1708826804.47
0.7,0,88,87,87,86,1708826804.57
0.7,0,89,88,89,86,1708826804.68
0.7,0,88,85,86,86,1708826804.84
0.7,0,88,85,86,86,1708826805.09
0.7,0,89,87,87,85,1708826805.25
0.7,0.08,89,87,87,85,1708826805.36
0.7,0.35,88,85,84,86,1708826805.48
0.7,0.35,88,85,84,86,1708826805.56
0.7,0,88,85,84,86,1708826805.75
0.7,0,88,85,84,86,1708826805.87
0.7,0,88,85,84,86,1708826805.91
0.7,0,85,103,81,101,1708826806.08
0.7,0,85,103,81,101,1708826806.17
0.7,0,85,103,81,101,1708826806.31
0.7,0,85,103,81,101,1708826806.37
0.7,0,85,103,81,101,1708826806.47
0.7,0,92,89,90,89,1708826806.62
0.7,0,92,89,90,89,1708826806.68
0.7,0,92,89,90,89,1708826806.84
0.7,0,92,89,90,89,1708826806.93
0.7,0,92,89,90,89,1708826807.03
0.7,0,90,89,89,87,1708826807.24
0.7,0,90,89,89,87,1708826807.24
0.7,0,90,89,89,87,1708826807.35
0.7,0,90,87,89,89,1708826807.42
0.7,0,90,87,89,89,1708826807.55
0.7,0,90,87,89,89,1708826807.62
0.7,0,91,90,89,88,1708826807.8
0.7,0,91,90,89,88,1708826807.87
0.7,0,91,90,89,88,1708826807.95
0.7,0,91,90,89,88,1708826808.12
0.7,0,89,87,87,87,1708826808.23
0.7,0,89,87,87,87,1708826808.32
0.7,0,89,87,87,87,1708826808.42
0.7,0,88,87,87,86,1708826808.56
0.7,0,88,87,87,86,1708826808.71
0.7,0,88,87,87,86,1708826808.79
0.7,0,88,87,87,86,1708826808.87
0.7,0,88,87,86,86,1708826809
0.7,0,87,88,87,86,1708826809.15
0.7,0,87,88,87,86,1708826809.29
0.7,0,90,87,88,87,1708826809.35
0.7,0,90,87,88,87,1708826809.43
0.7,0,90,87,88,87,1708826809.54
0.7,0,90,87,88,87,1708826809.64
0.7,0,88,88,87,86,1708826809.81
0.7,0,87,87,87,84,1708826809.88
0.7,0,87,87,87,84,1708826809.97
0.7,0,87,87,87,84,1708826810.12
0.7,0.35,87,87,87,84,1708826810.19
0.7,0.35,87,86,85,85,1708826810.36
0.7,0,84,92,84,91,1708826810.43
0.7,0,73,102,72,100,1708826810.56
0.7,0,83,103,81,101,1708826810.67
0.7,0,83,103,81,101,1708826810.78
0.7,0,94,94,93,92,1708826810.92
0.7,0,94,94,93,92,1708826810.99
0.7,0,94,94,93,92,1708826811.1
0.7,0,94,94,93,92,1708826811.19
0.7,0,94,94,93,92,1708826811.38
0.7,0,92,90,90,90,1708826811.44
0.7,0,91,87,87,88,1708826811.55
0.7,0,91,87,87,88,1708826811.69
0.7,0,91,87,87,88,1708826811.84
0.7,0,92,90,91,87,1708826812.23
0.7,0,92,90,91,87,1708826812.29
0.7,0,92,90,91,87,1708826812.39
0.7,0,92,90,91,87,1708826812.5
0.7,0,92,90,91,87,1708826812.63
0.7,0,92,90,91,87,1708826812.79
0.7,0.35,90,89,89,89,1708826812.88
0.7,0.35,90,89,89,89,1708826812.95
0.7,0,90,89,89,89,1708826813.08
0.7,0,90,89,89,89,1708826813.25
0.7,0,90,89,89,89,1708826813.36
0.7,0,100,97,99,98,1708826813.45
0.7,0,100,97,99,98,1708826813.55
0.7,0,100,97,99,98,1708826813.67
0.7,0,90,90,89,89,1708826813.84
0.7,0,90,90,89,89,1708826814.04
0.7,0,90,90,89,89,1708826814.09
0.7,0,90,90,89,89,1708826814.15
0.7,0,89,89,88,87,1708826814.34
0.7,0.35,91,90,89,89,1708826814.41
0.7,0.35,91,90,89,89,1708826814.51
0.7,0,91,90,89,89,1708826814.66
0.7,0,91,90,89,89,1708826814.8
0.7,0,91,90,89,89,1708826814.87
0.7,0,105,101,101,100,1708826814.96
0.7,0,103,102,101,101,1708826815.14
0.7,0,103,102,101,101,1708826815.28
0.7,0,92,89,91,90,1708826815.33
0.7,0,92,89,91,90,1708826815.43
0.7,0,91,89,90,90,1708826815.59
0.7,0,91,89,90,90,1708826815.67
0.7,0,91,90,89,89,1708826815.76
0.7,0,91,89,89,88,1708826815.91
0.7,0,92,90,90,89,1708826816
0.7,0,90,89,89,88,1708826816.16
0.7,0,90,89,89,88,1708826816.31
0.7,0,90,89,89,88,1708826816.39
0.7,0,90,90,89,88,1708826816.51
0.7,0,90,90,89,88,1708826816.6
0.7,0,90,90,89,88,1708826816.67
0.7,0,90,89,90,89,1708826816.84
0.7,0,90,90,89,89,1708826816.9
0.7,0,90,90,89,89,1708826817.04
0.7,0,90,90,89,89,1708826817.11
0.7,0,89,87,87,85,1708826817.2
0.7,0,88,86,86,84,1708826817.4
0.7,0,88,86,86,84,1708826817.48
0.7,0,88,86,86,84,1708826817.59
0.7,0,88,86,86,84,1708826817.81
0.7,0,88,86,86,84,1708826817.86
0.7,0,88,86,86,84,1708826817.94
0.7,0,89,87,87,87,1708826818.08
0.7,0,89,87,87,87,1708826818.13
0.7,0,88,87,87,86,1708826818.27
0.7,0.35,88,87,85,86,1708826818.38
0.7,0.35,88,87,85,86,1708826818.5
0.7,0.35,88,87,85,86,1708826818.63
0.7,0.35,88,87,85,86,1708826818.67
0.7,0,79,99,78,97,1708826818.84
0.7,0,79,99,78,97,1708826819.24
0.7,0,108,104,104,103,1708826819.31
0.7,0,108,104,104,103,1708826819.48
0.7,0,108,104,104,103,1708826819.57
0.7,0,92,92,91,91,1708826819.74
0.7,0,90,89,88,87,1708826819.83
0.7,0,90,89,88,87,1708826819.88
0.7,0,90,89,88,87,1708826820.04
0.7,0,90,89,88,87,1708826820.11
0.7,0,91,90,89,89,1708826820.18
0.7,0,91,90,89,89,1708826820.34
0.7,0,92,88,87,88,1708826820.47
0.7,0,92,89,89,88,1708826820.56
0.7,0,92,89,89,88,1708826820.65
0.7,0,92,89,89,88,1708826820.86
0.7,0,90,90,89,88,1708826820.92
0.7,0,90,90,89,88,1708826821.04
0.7,0,92,90,89,89,1708826821.13
0.7,0,93,90,90,89,1708826821.28
0.7,0,93,90,90,89,1708826821.36
0.7,0,93,90,90,89,1708826821.44
0.7,0,93,90,90,89,1708826821.55
0.7,0,93,90,90,89,1708826821.69
0.7,0,93,90,90,89,1708826821.84
0.7,0,93,90,90,89,1708826821.88
0.7,0,93,90,90,89,1708826821.99
0.7,0,87,87,87,86,1708826822.11
0.7,0,87,87,87,86,1708826822.34
0.7,0,87,87,87,86,1708826822.4
0.7,0,88,88,86,85,1708826822.47
0.7,0,89,86,86,85,1708826822.54
0.7,0,89,86,86,85,1708826822.66
0.7,0,89,86,86,85,1708826822.79
0.7,0,89,86,86,85,1708826822.9
0.7,0,89,86,86,85,1708826823.07
0.7,-0.35,89,86,86,85,1708826823.27
0.7,-0.31,89,86,86,85,1708826823.31
0.7,0,89,86,86,85,1708826823.4
0.7,0,89,86,86,85,1708826823.48
0.7,0,101,77,98,76,1708826823.56
0.7,0,101,77,98,76,1708826823.67
0.7,0,97,95,94,94,1708826823.8
0.7,0,97,95,94,94,1708826823.91
0.7,0,94,91,92,90,1708826823.97
0.7,0,92,90,91,90,1708826824.12
0.7,0,92,90,91,90,1708826824.28
0.7,0,92,90,91,90,1708826824.37
0.7,0,92,90,91,90,1708826824.43
0.7,0,92,90,91,90,1708826824.54
0.7,0,92,90,91,90,1708826824.72
0.7,0,89,89,89,88,1708826824.87
0.7,0,89,89,89,88,1708826824.96
0.7,0,89,89,89,88,1708826825.08
0.7,0,89,89,89,88,1708826825.14
0.7,0,89,89,89,88,1708826825.3
0.7,0.35,89,89,89,88,1708826825.39
0.7,0,89,89,89,88,1708826825.51
0.7,0,89,89,89,88,1708826825.65
0.7,0,89,89,89,88,1708826825.71
0.7,0,90,96,86,96,1708826825.92
0.7,0,93,91,92,90,1708826826.23
0.7,0,89,89,87,87,1708826826.35
0.7,0,89,89,87,87,1708826826.49
0.7,0,89,89,87,87,1708826826.6
0.7,0,90,88,89,87,1708826826.76
0.7,0,90,88,89,87,1708826826.83
0.7,0,90,88,89,87,1708826826.92
0.7,0,89,88,88,87,1708826827.11
0.7,0,92,90,88,89,1708826827.19
0.7,0,91,90,90,89,1708826827.34
0.7,0,91,90,90,89,1708826827.39
0.7,0,90,89,90,89,1708826827.49
0.7,0,90,89,90,89,1708826827.59
0.7,0,90,89,90,89,1708826827.69
0.7,0,90,89,88,87,1708826827.88
0.7,0,90,89,88,87,1708826827.95
0.7,0,90,87,88,87,1708826828.07
0.7,0,90,87,88,87,1708826828.2
0.7,0,88,88,87,86,1708826828.36
0.7,0,89,87,86,85,1708826828.48
0.7,0,89,87,86,85,1708826828.56
0.7,0,89,87,86,85,1708826828.66
0.7,0.29,89,87,86,85,1708826828.84
0.7,0.35,87,87,88,86,1708826828.91
0.7,0.25,81,96,78,93,1708826829.09
0.7,0,74,105,70,98,1708826829.15
0.7,0,74,105,70,98,1708826829.32
0.7,0,78,103,75,98,1708826829.44
0.7,0,78,103,75,98,1708826829.68
0.7,0,93,93,92,90,1708826829.73
0.7,0,93,90,90,91,1708826829.88
0.7,0,93,90,90,91,1708826829.92
0.7,0,93,90,90,91,1708826830.05
0.7,0,93,90,90,91,1708826830.15
0.7,0,93,90,90,91,1708826830.36
0.7,0,93,90,90,91,1708826830.42
0.7,0,92,90,89,89,1708826830.53
0.7,0,91,89,90,89,1708826830.67
0.7,0,92,90,90,89,1708826830.8
0.7,0,92,90,90,89,1708826831
0.7,0,90,88,87,89,1708826831.13
0.7,0,90,87,89,87,1708826831.23
0.7,0,90,87,89,87,1708826831.32
0.7,0,90,89,89,87,1708826831.48
0.7,0,91,90,91,90,1708826831.56
0.7,0,90,89,89,87,1708826831.68
0.7,0,90,89,89,87,1708826831.83
0.7,0,90,89,89,87,1708826831.88
0.7,0,89,86,86,86,1708826831.99
0.7,0,88,87,88,85,1708826832.15
0.7,0,89,87,89,87,1708826832.28
0.7,0,89,87,89,87,1708826832.39
0.7,0,89,87,89,87,1708826832.49
0.7,0,88,87,84,87,1708826832.64
0.7,0,89,86,86,86,1708826832.78
0.7,0,89,86,86,86,1708826832.87
0.7,0,89,86,86,86,1708826832.95
0.7,0,89,86,86,86,1708826833.08
0.7,0,89,86,86,86,1708826833.2
0.7,0,88,86,86,84,1708826833.38
0.7,0,88,86,86,84,1708826833.47
0.7,0,87,87,88,86,1708826833.57
0.7,0,87,87,88,86,1708826833.84
0.7,0,87,87,88,86,1708826833.88
0.7,0,87,87,88,86,1708826833.94
0.7,0,87,87,88,86,1708826834.09
0.7,0,87,86,89,85,1708826834.19
0.7,0,87,86,89,85,1708826834.34
0.7,0,88,87,85,85,1708826834.47
0.7,0.35,88,87,85,85,1708826834.59
0.7,0,88,87,85,85,1708826834.71
0.7,0,88,87,85,85,1708826834.87
0.7,0,92,96,92,96,1708826834.97
0.7,0,92,96,92,96,1708826835.13
0.7,0,94,92,91,90,1708826835.18
0.7,0,94,92,91,90,1708826835.24
0.7,0,94,92,91,90,1708826835.43
0.7,0,94,92,91,90,1708826835.51
0.7,0,90,89,89,89,1708826835.65
0.7,0,90,89,89,89,1708826835.91
0.7,0,90,89,89,89,1708826835.97
0.7,0,90,89,89,89,1708826836.06
0.7,0.35,90,89,89,89,1708826836.1
0.7,0.35,90,89,89,89,1708826836.18
0.7,0.14,92,90,92,90,1708826836.39
0.7,0,92,90,92,90,1708826836.43
0.7,0,92,90,92,90,1708826836.55
0.7,0,92,90,92,90,1708826836.65
0.7,0,83,102,79,90,1708826836.75
0.7,0,98,97,97,93,1708826836.95
0.7,0,98,97,97,93,1708826837.09
0.7,0,98,97,97,93,1708826837.16
0.7,0,98,97,97,93,1708826837.23
0.7,0,98,97,97,93,1708826837.44
0.7,0,89,90,89,88,1708826837.52
0.7,0,89,90,89,88,1708826837.61
0.7,0,89,90,93,86,1708826837.81
0.7,0,89,92,86,84,1708826837.87
0.7,0,89,92,86,84,1708826837.97
0.7,0,89,92,86,84,1708826838.16
0.7,0,89,92,86,84,1708826838.21
0.7,0.09,89,92,86,84,1708826838.36
0.7,0.35,89,92,86,84,1708826838.5
0.7,0,89,92,86,84,1708826838.6
0.7,0,89,92,86,84,1708826838.66
0.7,0,81,93,80,92,1708826838.83
0.7,0,81,93,80,92,1708826838.93
0.7,0,94,93,93,92,1708826839.06
0.7,0,94,91,92,90,1708826839.2
0.7,0,94,91,92,90,1708826839.25
0.7,0,94,91,92,90,1708826839.44
0.7,0,94,91,92,90,1708826839.54
0.7,0,94,91,92,90,1708826839.63
0.7,0,91,90,91,89,1708826839.82
0.7,0,91,89,88,89,1708826839.89
0.7,0,91,89,88,89,1708826840.31
0.7,0.34,93,87,86,89,1708826840.43
0.7,0.35,93,87,86,89,1708826840.56
0.7,0.35,93,87,86,89,1708826840.69
0.7,0,73,103,70,97,1708826840.82
0.7,0,73,103,70,97,1708826840.99
0.7,0,73,103,70,97,1708826841.04
0.7,0,73,103,70,97,1708826841.12
0.7,0,73,103,70,97,1708826841.22
0.7,0,73,103,70,97,1708826841.51
0.7,0,73,103,70,97,1708826841.56
0.7,0,90,91,89,91,1708826841.67
0.7,0,92,89,90,88,1708826841.8
0.7,0,92,89,90,88,1708826841.89
0.7,0,92,89,90,88,1708826841.96
0.7,0,90,89,89,88,1708826842.08
0.7,0,91,90,89,89,1708826842.17
0.7,0,90,90,89,89,1708826842.31
0.7,0,90,90,89,89,1708826842.39
0.7,0,90,90,89,89,1708826842.49
0.7,0,91,90,90,89,1708826842.57
0.7,0,92,89,89,87,1708826842.67
0.7,0,92,89,89,87,1708826842.77
0.7,0,92,89,89,87,1708826842.92
0.7,0,92,89,89,87,1708826843
0.7,0,92,89,89,87,1708826843.11
0.7,0,90,87,87,87,1708826843.18
0.7,0,90,87,87,87,1708826843.28
0.7,0,90,87,87,87,1708826843.42
0.7,0,90,87,87,87,1708826843.51
0.7,0,89,87,86,86,1708826843.63
0.7,0,89,87,86,86,1708826843.68
0.7,0,88,87,90,85,1708826843.87
0.7,0,88,87,90,85,1708826843.91
0.7,0,88,87,90,85,1708826844
0.7,0,88,87,90,85,1708826844.11
0.7,-0.35,88,87,90,85,1708826844.23
0.7,-0.35,88,87,90,85,1708826844.4
0.7,0,88,87,90,85,1708826844.47
0.7,0,88,87,90,85,1708826844.63
0.7,0,88,87,90,85,1708826844.68
0.7,0,88,87,90,85,1708826844.73
0.7,0,104,100,98,100,1708826844.88
0.7,0,104,100,98,100,1708826844.93
0.7,0,104,100,98,100,1708826845.01
0.7,0,94,90,92,92,1708826845.11
0.7,0,94,90,92,92,1708826845.24
0.7,0,90,87,88,87,1708826845.41
0.7,0,88,89,87,87,1708826845.48
0.7,0,88,89,87,87,1708826845.53
0.7,0.35,88,89,87,87,1708826845.64
0.7,0.35,88,89,87,87,1708826845.92
0.7,0.35,88,89,87,87,1708826845.92
0.7,0.35,80,100,78,98,1708826846.05
0.7,0,69,107,66,101,1708826846.15
0.7,0,66,109,62,108,1708826846.33
0.7,0,66,109,62,108,1708826846.33
0.7,0,76,107,73,104,1708826846.37
0.7,0,103,103,101,100,1708826846.47
0.7,0,103,103,101,100,1708826846.56
0.7,0,95,93,93,92,1708826846.66
0.7,0,95,93,93,92,1708826846.83
0.7,0,95,93,93,92,1708826846.88
0.7,0,95,93,93,92,1708826846.97
0.7,0,90,87,89,87,1708826847.12
0.7,0,90,87,89,87,1708826847.22
0.7,0,90,87,89,87,1708826847.37
0.7,0,90,87,89,87,1708826847.37
0.7,0,90,87,89,87,1708826847.59
0.7,0,90,87,89,87,1708826847.63
0.7,-0.35,90,87,89,87,1708826847.68
0.7,-0.05,92,90,91,89,1708826847.83
0.7,0,92,89,90,88,1708826847.87
0.7,0,92,89,90,88,1708826847.95
0.7,0,99,84,97,82,1708826848.08
0.7,0,98,98,95,93,1708826848.16
0.7,0,96,94,93,94,1708826848.28
0.7,0,96,94,93,94,1708826848.44
0.7,0,96,94,93,94,1708826848.48
0.7,0,92,90,91,89,1708826848.57
0.7,0,92,90,91,89,1708826848.71
0.7,0,92,90,91,89,1708826848.77
0.7,0,90,90,88,88,1708826848.92
0.7,0,90,90,88,88,1708826849
0.7,0,92,88,88,89,1708826849.11
0.7,0.35,90,87,89,89,1708826849.19
0.7,0.35,90,87,89,89,1708826849.38
0.7,0,90,87,89,89,1708826849.43
0.7,0,90,87,89,89,1708826849.51
0.7,0,90,87,89,89,1708826849.61
0.7,0,90,87,89,89,1708826849.7
0.7,0,90,87,89,89,1708826849.79
0.7,0,91,97,98,88,1708826849.94
0.7,0,89,88,87,87,1708826850.07
0.7,0,89,88,87,87,1708826850.13
0.7,0,89,88,87,87,1708826850.2
0.7,0,92,89,87,88,1708826850.37
0.7,0,92,89,89,88,1708826850.47
0.7,0,91,89,89,88,1708826850.56
0.7,0.35,90,89,89,87,1708826850.67
0.7,0.35,90,89,89,87,1708826850.73
0.7,0.35,90,89,89,87,1708826850.85
0.7,0.35,90,89,89,87,1708826850.99
0.7,0.35,90,89,89,87,1708826851.04
0.7,0,90,89,89,87,1708826851.13
0.7,0,90,89,89,87,1708826851.23
0.7,0,90,89,89,87,1708826851.35
0.7,0,104,102,103,101,1708826851.5
0.7,0,104,102,103,101,1708826851.54
0.7,0,104,102,103,101,1708826851.61
0.7,0,104,102,103,101,1708826851.72
0.7,0,104,102,103,101,1708826851.82
0.7,0,104,102,103,101,1708826851.97
0.7,0,90,89,90,88,1708826852.14
0.7,0,90,89,90,88,1708826852.14
0.7,0,90,89,90,88,1708826852.23
0.7,-0.35,90,89,90,88,1708826852.35
0.7,-0.35,90,89,90,88,1708826852.51
0.7,0,90,89,90,88,1708826852.61
0.7,0,98,81,93,81,1708826852.71
0.7,0,98,81,93,81,1708826852.77
0.7,0,98,81,93,81,1708826852.92
0.7,0,99,97,95,97,1708826852.97
0.7,0,99,97,95,97,1708826853.07
0.7,0,99,97,95,97,1708826853.15
0.7,0,99,97,95,97,1708826853.31
0.7,0,89,90,92,87,1708826853.37
0.7,0,89,90,92,87,1708826853.48
0.7,0,89,90,92,87,1708826853.55
0.7,-0.35,90,88,87,88,1708826853.68
0.7,-0.35,90,89,87,87,1708826853.85
0.7,-0.35,90,89,87,87,1708826853.89
0.7,0,90,89,87,87,1708826853.96
0.7,0,90,89,87,87,1708826854.12
0.7,0,90,89,87,87,1708826854.16
0.7,0,109,90,96,90,1708826854.28
0.7,0,95,93,94,92,1708826854.43
0.7,0,95,93,94,92,1708826854.47
0.7,0,95,93,94,92,1708826854.56
0.7,0,95,93,94,92,1708826854.69
0.7,0,95,93,94,92,1708826854.76
0.7,0,90,89,88,89,1708826854.9
0.7,0,90,89,88,89,1708826855
0.7,0,90,89,88,89,1708826855.08
0.7,0,90,89,90,87,1708826855.17
0.7,0,90,89,89,87,1708826855.28
0.7,0,90,89,89,87,1708826855.4
0.7,0,90,89,87,89,1708826855.51
0.7,0,90,89,87,89,1708826855.58
0.7,0,90,89,87,89,1708826855.68
0.7,0,90,89,87,89,1708826855.78
0.7,0,91,91,91,89,1708826855.99
0.7,0,91,91,91,89,1708826856.04
0.7,0,87,87,86,86,1708826856.11
0.7,0,87,87,86,86,1708826856.21
0.7,0,87,87,86,86,1708826856.31
0.7,0,89,86,87,86,1708826856.45
0.7,0.32,89,86,87,86,1708826856.52
0.7,0.35,87,87,87,85,1708826856.59
0.7,0.35,87,87,87,85,1708826856.7
0.7,0.35,87,87,87,85,1708826856.79
0.7,0.35,87,87,87,85,1708826856.93
0.7,0.35,69,104,66,109,1708826857.15
0.7,0.35,64,107,62,110,1708826857.2
0.7,0.35,64,107,62,110,1708826857.31
0.7,0.35,64,107,62,110,1708826857.47
0.7,0.35,64,107,62,110,1708826857.47
0.7,0.35,64,107,62,110,1708826857.53
0.7,0.35,61,110,59,106,1708826857.62
0.7,0,61,110,59,106,1708826857.71
0.7,0,61,109,58,109,1708826857.81
0.7,0,61,109,58,109,1708826857.97
0.7,0,61,109,58,109,1708826858.1
0.7,0,102,98,98,95,1708826858.16
0.7,0,102,98,98,95,1708826858.23
0.7,0,98,95,96,92,1708826858.32
0.7,0,90,91,89,88,1708826858.45
0.7,0,91,89,89,86,1708826858.55
0.7,0,91,89,89,86,1708826858.64
0.7,0,91,89,89,86,1708826858.73
0.7,0,91,89,89,86,1708826858.88
0.7,0,91,89,89,86,1708826858.96
0.7,0,90,89,91,88,1708826859.07
0.7,0,90,90,90,87,1708826859.16
0.7,0,91,90,87,87,1708826859.26
0.7,0,91,90,87,87,1708826859.35
0.7,0,91,90,87,87,1708826859.44
0.7,0,91,88,89,87,1708826859.55
0.7,0,90,90,91,89,1708826859.66
0.7,0,90,90,91,89,1708826859.77
0.7,0,90,90,91,89,1708826859.92
0.7,0,90,90,91,89,1708826859.96
0.7,0.35,87,86,86,86,1708826860.11
0.7,0.35,86,86,87,86,1708826860.17
0.7,0.35,86,86,87,86,1708826860.28
0.7,0.35,78,96,78,96,1708826860.37
0.7,0.35,73,101,71,107,1708826860.48
0.7,0.35,73,101,71,107,1708826860.57
0.7,0.35,73,101,71,107,1708826860.66
0.7,0.35,63,111,58,107,1708826860.75
0.7,0.35,63,117,58,102,1708826860.95
0.7,0.35,63,117,58,102,1708826861
0.7,0,63,117,58,102,1708826861.11
0.7,0,63,110,60,107,1708826861.28
0.7,0,77,109,75,101,1708826861.41
0.7,0,77,109,75,101,1708826861.48
0.7,0,77,109,75,101,1708826861.59
0.7,0,95,95,91,92,1708826861.68
0.7,0,95,95,91,92,1708826861.72
0.7,0,94,90,89,90,1708826861.81
0.7,0,94,90,89,90,1708826861.91
0.7,0,90,89,90,87,1708826862.05
0.7,0,90,89,90,87,1708826862.11
0.7,0,90,89,90,87,1708826862.26
0.7,0,87,89,84,84,1708826862.35
0.7,0,92,89,91,89,1708826862.51
0.7,0,91,89,90,89,1708826862.55
0.7,0,91,89,90,89,1708826862.61
0.7,0,90,89,89,88,1708826862.69
0.7,0,92,90,90,89,1708826862.92
0.7,0,92,90,90,89,1708826862.92
0.7,0,91,87,88,89,1708826863.09
0.7,0,91,87,88,89,1708826863.15
0.7,0,91,87,88,89,1708826863.22
0.7,0,91,87,88,89,1708826863.35
0.7,0,91,87,88,89,1708826863.43
0.7,0,91,87,88,89,1708826863.52
0.7,0,91,87,88,89,1708826863.59
0.7,0,87,87,86,85,1708826863.69
0.7,0,87,86,86,81,1708826863.81
0.7,0,87,86,86,81,1708826863.97
0.7,0,87,84,83,86,1708826864.05
0.7,0,87,84,83,86,1708826864.12
0.7,0,87,87,84,87,1708826864.23
0.7,0,87,87,84,87,1708826864.33
0.7,0,87,86,86,83,1708826864.47
0.7,0,87,86,86,83,1708826864.51
0.7,0,90,87,89,87,1708826864.61
0.7,0,88,86,91,86,1708826864.73
0.7,0,88,86,91,86,1708826864.88
0.7,0,88,86,91,86,1708826864.92
0.7,0,86,87,85,84,1708826865.02
0.7,0,86,87,85,84,1708826865.11
0.7,0,86,87,85,84,1708826865.24
0.7,0,86,87,85,84,1708826865.32
0.7,0,89,87,88,86,1708826865.47
0.7,0,89,87,88,86,1708826865.52
0.7,0,87,86,86,85,1708826865.68
0.7,0,87,86,86,85,1708826865.77
0.7,0,87,86,86,85,1708826865.83
0.7,0,87,86,86,85,1708826866.04
0.7,0,87,86,86,85,1708826866.11
0.7,0,87,86,86,85,1708826866.2
0.7,0,87,86,86,85,1708826866.23
0.7,0,87,86,86,85,1708826866.33
0.7,0,87,87,86,85,1708826866.46
0.7,0,87,87,86,85,1708826866.56
0.7,0,88,87,87,86,1708826866.63
0.7,0,88,87,87,86,1708826866.73
0.7,0.17,88,87,87,86,1708826866.9
0.7,0.35,88,87,87,86,1708826866.96
0.7,0.35,87,87,86,84,1708826867.08
0.7,0,87,87,86,84,1708826867.16
0.7,0,77,99,76,95,1708826867.27
0.7,0,77,99,76,95,1708826867.4
0.7,0,77,99,76,95,1708826867.47
0.7,0,102,98,98,96,1708826867.57
0.7,0,102,98,98,96,1708826867.64
0.7,0,100,98,96,96,1708826867.75
0.7,0,100,98,96,96,1708826867.93
0.7,0,100,98,96,96,1708826867.97
0.7,0,100,98,96,96,1708826868.05
0.7,0,100,98,96,96,1708826868.15
0.7,0,100,98,96,96,1708826868.27
0.7,0,100,98,96,96,1708826868.38
0.7,0.35,92,90,89,88,1708826868.52
0.7,0.35,92,90,89,88,1708826868.57
0.7,0,92,90,89,88,1708826868.66
0.7,0,92,90,89,88,1708826868.77
0.7,0,92,90,89,88,1708826868.93
0.7,0,98,98,96,95,1708826869.07
0.7,0,98,98,96,95,1708826869.11
0.7,0,98,98,96,95,1708826869.19
0.7,0,98,98,96,95,1708826869.3
0.7,0,92,90,90,89,1708826869.43
0.7,0,92,90,90,89,1708826869.53
0.7,0,92,90,90,89,1708826869.6
0.7,0,91,90,89,89,1708826869.7
0.7,0.35,91,90,89,89,1708826869.89
0.7,0.35,91,90,89,89,1708826869.96
0.7,0.23,91,90,89,89,1708826870.07
0.7,0,91,90,89,89,1708826870.18
0.7,0,91,90,89,89,1708826870.24
0.7,0,72,102,69,105,1708826870.4
0.7,0,86,96,78,104,1708826870.49
0.7,0,96,91,90,90,1708826870.65
0.7,0,96,91,90,90,1708826870.71
0.7,0,96,91,90,90,1708826870.76
0.7,0,92,90,90,88,1708826870.84
0.7,0,92,90,90,88,1708826870.96
0.7,0,92,90,90,88,1708826871.07
0.7,0,90,88,88,87,1708826871.16
0.7,0,89,89,88,87,1708826871.25
0.7,0,89,89,88,87,1708826871.48
0.7,0,89,89,88,87,1708826871.54
0.7,0,89,89,88,87,1708826871.6
0.7,0,90,91,88,86,1708826871.68
0.7,0,91,90,89,89,1708826871.79
0.7,0,90,89,89,89,1708826871.95
0.7,0,90,89,89,89,1708826872.01
0.7,0,90,89,89,89,1708826872.15
0.7,0,90,89,89,89,1708826872.26
0.7,0,90,89,89,89,1708826872.37
0.7,0,90,89,89,89,1708826872.44
0.7,0,90,89,89,89,1708826872.54
0.7,0,90,89,89,89,1708826872.67
0.7,0,90,89,89,89,1708826872.72
0.7,0,89,87,88,85,1708826872.91
0.7,0,89,87,88,85,1708826872.99
0.7,0,89,87,88,85,1708826873.07
0.7,0,89,87,88,85,1708826873.17
0.7,0,87,87,86,86,1708826873.25
0.7,0,87,87,86,86,1708826873.38
0.7,0,87,87,86,86,1708826873.44
0.7,0,89,87,87,87,1708826873.54
0.7,0,89,87,86,86,1708826873.67
0.7,0,89,85,85,84,1708826873.91
0.7,0,89,85,85,84,1708826873.95
0.7,0,89,87,87,86,1708826874.07
0.7,0,89,87,87,86,1708826874.11
0.7,0.35,89,88,88,87,1708826874.19
0.7,0.35,89,88,88,87,1708826874.31
0.7,0,89,88,88,87,1708826874.47
0.7,0,89,88,88,87,1708826874.52
0.7,0,89,88,88,87,1708826874.58
0.7,0,99,100,95,96,1708826874.71
0.7,0,99,100,95,96,1708826874.82
0.7,0,96,94,95,93,1708826874.96
0.7,0,95,93,93,92,1708826875.01
0.7,0,95,93,93,92,1708826875.11
0.7,0,95,93,93,92,1708826875.2
0.7,0,95,93,93,92,1708826875.39
